Record Number,Sample Name,sample_number,Dx (10),Dx (50),Dx (90),Weighted Residual,Laser Obscuration,Measurement Date Time,0.01,0.0114,0.0129,0.0147,0.0167,0.0189,0.0215,0.0244,0.0278,0.0315,0.0358,0.0407,0.0463,0.0526,0.0597,0.0679,0.0771,0.0876,0.0995,0.113,0.128,0.146,0.166,0.188,0.214,0.243,0.276,0.314,0.357,0.405,0.46,0.523,0.594,0.675,0.767,0.872,0.991,1.13,1.28,1.45,1.65,1.88,2.13,2.42,2.75,3.12,3.55,4.03,4.58,5.21,5.92,6.72,7.64,8.68,9.86,11.2,12.7,14.5,16.4,18.7,21.2,24.1,27.4,31.1,35.3,40.1,45.6,51.8,58.9,66.9,76,86.4,98.1,111,127,144,163,186,211,240,272,310,352,400,454,516,586,666,756,859,976,1110,1260,1430,1630,1850,2100,2390,2710,3080,3500
331,mouse_CY_19,19,2.1,132,387,2.56,0.58,10/6/2022 14:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.5,0.97,1.39,1.59,1.53,1.28,0.95,0.68,0.52,0.49,0.52,0.57,0.6,0.61,0.58,0.55,0.54,0.54,0.57,0.62,0.68,0.73,0.76,0.76,0.72,0.65,0.58,0.56,0.61,0.77,1.04,1.39,1.74,2.05,2.25,2.35,2.38,2.39,2.45,2.57,2.77,3.03,3.34,3.71,4.13,4.6,5.08,5.47,5.64,5.46,4.87,3.9,2.69,1.5,0.57,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
403,mouse_CY_9,9,23.4,122,326,3.95,0.58,10/6/2022 15:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.14,0.21,0.24,0.23,0.2,0.18,0.18,0.22,0.25,0.27,0.26,0.23,0.2,0.18,0.18,0.19,0.2,0.22,0.24,0.28,0.35,0.45,0.56,0.69,0.81,0.91,1,1.09,1.22,1.41,1.69,2.04,2.44,2.83,3.21,3.56,3.92,4.28,4.63,4.92,5.12,5.2,5.21,5.2,5.23,5.31,5.34,5.17,4.63,3.64,2.33,1.04,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,mouse_CY_1,1,27.6,137,357,3.85,0.59,10/6/2022 14:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.16,0.25,0.3,0.29,0.24,0.19,0.15,0.15,0.16,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.2,0.23,0.28,0.33,0.39,0.45,0.51,0.55,0.59,0.63,0.7,0.82,1,1.25,1.57,1.93,2.3,2.67,3.02,3.36,3.68,3.98,4.24,4.46,4.61,4.73,4.85,5.01,5.26,5.55,5.78,5.8,5.44,4.61,3.36,1.93,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,mouse_CY_1,1,28,136,359,1.59,0.59,10/6/2022 14:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.23,0.28,0.28,0.24,0.19,0.16,0.15,0.17,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.2,0.23,0.28,0.33,0.39,0.45,0.5,0.55,0.58,0.63,0.7,0.83,1.02,1.29,1.61,1.97,2.34,2.69,3.01,3.32,3.63,3.94,4.26,4.56,4.83,5.06,5.24,5.38,5.48,5.53,5.47,5.23,4.75,4.02,3.07,2.04,1.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,mouse_CY_9,9,23.1,128,309,4.03,0.59,10/6/2022 15:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.28,0.31,0.28,0.24,0.2,0.19,0.21,0.24,0.26,0.25,0.23,0.2,0.19,0.18,0.19,0.19,0.21,0.23,0.27,0.34,0.44,0.56,0.68,0.79,0.89,0.96,1.04,1.16,1.34,1.6,1.94,2.32,2.69,3.04,3.36,3.68,4.02,4.38,4.74,5.08,5.37,5.62,5.84,6.02,6.1,5.96,5.46,4.52,3.18,1.71,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,mouse_CY_9,9,24.6,129,326,3.51,0.59,10/6/2022 15:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.16,0.23,0.25,0.24,0.2,0.17,0.17,0.2,0.23,0.25,0.24,0.22,0.19,0.18,0.17,0.18,0.19,0.2,0.22,0.26,0.33,0.43,0.54,0.66,0.77,0.87,0.95,1.03,1.15,1.33,1.6,1.94,2.32,2.7,3.07,3.41,3.75,4.09,4.43,4.75,5.01,5.2,5.35,5.48,5.63,5.75,5.75,5.48,4.8,3.69,2.31,1,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,mouse_CY_9,9,24.5,126,348,3.8,0.59,10/6/2022 15:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.14,0.2,0.22,0.21,0.17,0.15,0.16,0.19,0.23,0.25,0.25,0.22,0.2,0.18,0.18,0.18,0.19,0.21,0.23,0.27,0.34,0.43,0.55,0.68,0.8,0.9,0.99,1.07,1.19,1.37,1.62,1.95,2.33,2.72,3.11,3.49,3.87,4.24,4.58,4.83,4.97,4.97,4.9,4.84,4.88,5.05,5.26,5.35,5.08,4.31,3.07,1.65,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,mouse_CY_3,3,26.3,122,313,3.23,0.6,10/6/2022 16:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.23,0.28,0.28,0.25,0.2,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.17,0.18,0.2,0.21,0.23,0.26,0.32,0.4,0.5,0.61,0.72,0.83,0.94,1.07,1.24,1.49,1.81,2.18,2.57,2.94,3.27,3.59,3.92,4.3,4.71,5.11,5.43,5.61,5.67,5.63,5.54,5.42,5.22,4.84,4.18,3.18,1.98,0.86,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,mouse_CY_1,1,29.3,149,385,3.19,0.62,10/6/2022 14:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.16,0.25,0.29,0.29,0.25,0.19,0.16,0.15,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.19,0.22,0.26,0.31,0.36,0.42,0.47,0.51,0.54,0.59,0.66,0.77,0.93,1.16,1.45,1.76,2.09,2.43,2.76,3.09,3.43,3.76,4.06,4.3,4.48,4.6,4.7,4.84,5.08,5.41,5.75,5.95,5.82,5.21,4.12,2.71,1.32,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,mouse_CY_6,6,34.5,180,435,2.99,0.62,10/6/2022 15:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.22,0.27,0.27,0.24,0.19,0.16,0.15,0.15,0.16,0.16,0.15,0.14,0.13,0.13,0.13,0.14,0.17,0.2,0.24,0.29,0.34,0.39,0.43,0.46,0.5,0.57,0.66,0.81,1,1.24,1.51,1.79,2.08,2.38,2.69,3.01,3.33,3.61,3.83,3.97,4.07,4.17,4.36,4.71,5.23,5.84,6.39,6.65,6.41,5.58,4.22,2.6,1.13,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0
433,mouse_CY_3,3,31.7,150,406,2.88,0.62,10/6/2022 16:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.2,0.23,0.21,0.18,0.14,0.13,0.14,0.16,0.16,0.16,0.15,0.13,0.13,0.13,0.14,0.15,0.17,0.18,0.21,0.25,0.32,0.41,0.51,0.61,0.7,0.78,0.86,0.96,1.12,1.34,1.64,1.99,2.36,2.75,3.15,3.54,3.93,4.27,4.52,4.65,4.66,4.59,4.55,4.62,4.87,5.26,5.64,5.8,5.51,4.66,3.36,1.89,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,mouse_CY_6,6,36.5,192,494,2.7,0.64,10/6/2022 15:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0.24,0.25,0.22,0.18,0.15,0.14,0.15,0.15,0.15,0.14,0.13,0.12,0.12,0.12,0.13,0.16,0.19,0.23,0.28,0.32,0.36,0.39,0.42,0.46,0.52,0.62,0.77,0.97,1.22,1.49,1.76,2.02,2.28,2.54,2.82,3.11,3.39,3.63,3.83,3.97,4.09,4.23,4.45,4.79,5.22,5.66,5.99,6.05,5.75,5.02,3.92,2.61,1.36,0.42,0,0,0,0,0,0,0,0,0,0,0,0
340,mouse_CY_6,6,33.6,163,405,2.38,0.64,10/6/2022 15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0.25,0.26,0.23,0.19,0.16,0.15,0.15,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.15,0.17,0.21,0.25,0.3,0.35,0.39,0.44,0.47,0.52,0.59,0.7,0.86,1.07,1.34,1.65,1.97,2.31,2.64,2.97,3.3,3.62,3.9,4.11,4.27,4.38,4.5,4.7,5.03,5.47,5.93,6.25,6.23,5.74,4.74,3.33,1.82,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,mouse_CY_6,6,37.3,197,465,3,0.65,10/6/2022 15:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.19,0.23,0.24,0.21,0.17,0.14,0.14,0.14,0.15,0.15,0.14,0.13,0.12,0.12,0.12,0.13,0.15,0.18,0.22,0.27,0.31,0.36,0.39,0.43,0.47,0.53,0.62,0.75,0.93,1.15,1.41,1.69,1.99,2.3,2.62,2.93,3.23,3.47,3.63,3.72,3.76,3.81,3.98,4.34,4.92,5.63,6.34,6.81,6.83,6.25,5.07,3.48,1.84,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0
339,mouse_CY_6,6,36.6,185,440,2.88,0.65,10/6/2022 15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.18,0.23,0.24,0.21,0.18,0.15,0.14,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.13,0.14,0.16,0.19,0.23,0.28,0.32,0.37,0.4,0.44,0.48,0.54,0.63,0.76,0.95,1.18,1.44,1.73,2.02,2.34,2.66,2.99,3.31,3.6,3.83,3.98,4.09,4.21,4.41,4.76,5.27,5.88,6.43,6.69,6.48,5.68,4.34,2.73,1.24,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
441,mouse_CY_13,13,40.3,982,2350,3.93,0.71,10/6/2022 16:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.17,0.24,0.27,0.25,0.21,0.16,0.13,0.12,0.13,0.14,0.15,0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.23,0.25,0.3,0.35,0.4,0.45,0.49,0.53,0.56,0.61,0.69,0.82,0.98,1.15,1.31,1.46,1.58,1.7,1.83,1.98,2.13,2.26,2.35,2.39,2.38,2.35,2.32,2.3,2.25,2.12,1.83,1.37,0.81,0.29,0,0,0.34,1.39,3.07,4.93,6.42,7.16,7.12,6.54,5.63,4.5,3.14,1.63,0
440,mouse_CY_13,13,13,115,325,4.18,0.77,10/6/2022 16:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.29,0.44,0.52,0.52,0.45,0.37,0.31,0.29,0.3,0.32,0.33,0.33,0.34,0.35,0.37,0.4,0.42,0.45,0.47,0.51,0.57,0.65,0.74,0.85,0.96,1.04,1.12,1.21,1.33,1.52,1.78,2.11,2.47,2.8,3.08,3.32,3.53,3.75,3.99,4.23,4.45,4.63,4.77,4.91,5.05,5.19,5.23,5.05,4.52,3.57,2.32,1.09,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,mouse_CY_10,10,25.4,145,433,2.07,0.8,10/6/2022 15:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.17,0.24,0.27,0.25,0.2,0.17,0.16,0.18,0.2,0.23,0.23,0.22,0.21,0.2,0.19,0.19,0.2,0.21,0.23,0.26,0.32,0.39,0.49,0.6,0.71,0.82,0.92,1.02,1.15,1.33,1.57,1.85,2.17,2.49,2.8,3.1,3.4,3.7,3.96,4.16,4.26,4.24,4.16,4.09,4.12,4.32,4.68,5.11,5.41,5.37,4.85,3.86,2.58,1.32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
400,mouse_CY_10,10,21.9,131,381,2.78,0.8,10/6/2022 15:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.18,0.26,0.29,0.28,0.23,0.19,0.18,0.2,0.23,0.25,0.25,0.24,0.23,0.22,0.22,0.22,0.22,0.24,0.26,0.3,0.37,0.46,0.57,0.7,0.83,0.95,1.06,1.18,1.33,1.53,1.79,2.1,2.43,2.77,3.07,3.34,3.59,3.81,4,4.13,4.19,4.19,4.19,4.25,4.43,4.76,5.16,5.46,5.46,4.98,3.97,2.61,1.26,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,mouse_CY_10,10,60.4,1400,2640,5.64,0.87,10/6/2022 15:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.11,0.11,0.1,0.08,0.08,0.08,0.09,0.1,0.1,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.1,0.11,0.13,0.17,0.21,0.25,0.3,0.34,0.38,0.42,0.48,0.55,0.66,0.79,0.94,1.1,1.26,1.41,1.55,1.69,1.8,1.88,1.94,1.97,2.01,2.11,2.27,2.51,2.76,2.91,2.85,2.5,1.87,1.09,0.4,0.01,0,0,0,0.25,1.47,3.62,6.14,8.29,9.45,9.28,7.86,5.56,2.86,0
324,mouse_CY_17,17,3.72,169,1770,2.09,0.88,10/6/2022 14:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.5,0.9,1.2,1.31,1.2,0.94,0.65,0.44,0.34,0.34,0.39,0.45,0.49,0.51,0.5,0.48,0.46,0.46,0.47,0.49,0.53,0.57,0.6,0.62,0.62,0.61,0.6,0.61,0.66,0.78,0.97,1.21,1.46,1.7,1.91,2.08,2.22,2.34,2.47,2.6,2.72,2.81,2.88,2.93,3,3.11,3.27,3.45,3.59,3.59,3.38,2.94,2.3,1.55,0.84,0.31,0.1,0.27,0.79,1.53,2.24,2.72,2.86,2.7,2.34,1.89,1.34,0.7,0
323,mouse_CY_17,17,1.6,87,297,2.51,0.89,10/6/2022 14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.68,1.23,1.66,1.81,1.67,1.32,0.93,0.63,0.49,0.49,0.56,0.64,0.69,0.71,0.7,0.67,0.65,0.64,0.65,0.69,0.74,0.8,0.84,0.87,0.87,0.85,0.83,0.85,0.92,1.09,1.35,1.69,2.07,2.44,2.75,3,3.2,3.36,3.53,3.69,3.85,4.01,4.14,4.25,4.35,4.43,4.44,4.33,4.02,3.43,2.6,1.66,0.8,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,mouse_CY_17,17,1.51,85.2,296,2.18,0.89,10/6/2022 14:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.71,1.28,1.72,1.87,1.71,1.35,0.94,0.62,0.47,0.46,0.53,0.62,0.68,0.71,0.7,0.67,0.65,0.63,0.64,0.68,0.72,0.78,0.83,0.86,0.87,0.86,0.85,0.87,0.96,1.14,1.43,1.79,2.19,2.55,2.85,3.06,3.2,3.3,3.4,3.52,3.68,3.85,4.03,4.2,4.36,4.48,4.51,4.38,4.03,3.42,2.57,1.63,0.77,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,mouse_CY_11,11,10.1,137,395,1.43,0.89,10/6/2022 15:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.25,0.5,0.72,0.83,0.79,0.65,0.46,0.31,0.23,0.22,0.25,0.3,0.34,0.37,0.38,0.39,0.39,0.41,0.44,0.48,0.53,0.59,0.65,0.7,0.75,0.79,0.83,0.89,0.98,1.12,1.32,1.55,1.81,2.07,2.3,2.52,2.72,2.93,3.14,3.36,3.56,3.74,3.91,4.09,4.3,4.59,4.92,5.24,5.44,5.37,4.94,4.11,2.97,1.73,0.68,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0
432,mouse_CY_15,15,4.69,82.4,285,5.01,0.9,10/6/2022 16:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.53,0.9,1.16,1.21,1.06,0.79,0.52,0.36,0.32,0.36,0.42,0.48,0.52,0.54,0.55,0.55,0.54,0.52,0.51,0.51,0.56,0.66,0.81,1,1.21,1.41,1.58,1.74,1.91,2.13,2.39,2.7,3,3.26,3.44,3.57,3.68,3.83,4,4.17,4.29,4.31,4.25,4.15,4.07,4.03,3.97,3.78,3.3,2.45,1.38,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,mouse_CY_11,11,9.41,133,352,3.73,0.92,10/6/2022 15:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.25,0.51,0.74,0.85,0.82,0.67,0.48,0.33,0.25,0.23,0.26,0.31,0.35,0.38,0.4,0.4,0.41,0.42,0.45,0.49,0.55,0.61,0.67,0.73,0.77,0.8,0.83,0.88,0.97,1.12,1.33,1.6,1.9,2.21,2.49,2.72,2.91,3.06,3.17,3.27,3.37,3.5,3.7,4.02,4.5,5.1,5.74,6.22,6.33,5.86,4.77,3.22,1.61,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,mouse_CY_17,17,2.43,115,431,1.74,0.93,10/6/2022 14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.57,1.03,1.4,1.54,1.42,1.13,0.8,0.55,0.44,0.43,0.49,0.56,0.6,0.62,0.61,0.58,0.56,0.55,0.56,0.59,0.63,0.68,0.72,0.74,0.75,0.73,0.72,0.73,0.79,0.93,1.15,1.44,1.75,2.05,2.31,2.52,2.69,2.86,3.03,3.23,3.42,3.59,3.71,3.78,3.81,3.84,3.9,3.98,4.06,4.08,3.96,3.66,3.16,2.47,1.68,0.91,0.31,0,0,0,0,0,0,0,0,0,0,0,0
348,mouse_CY_11,11,10.3,146,410,1.63,0.93,10/6/2022 15:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.24,0.49,0.7,0.8,0.77,0.63,0.45,0.31,0.24,0.23,0.26,0.3,0.34,0.37,0.38,0.39,0.39,0.41,0.44,0.48,0.53,0.58,0.63,0.68,0.72,0.75,0.79,0.84,0.93,1.06,1.25,1.47,1.72,1.96,2.2,2.41,2.62,2.82,3.03,3.24,3.42,3.57,3.71,3.86,4.09,4.43,4.87,5.34,5.7,5.78,5.43,4.6,3.37,1.99,0.81,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
347,mouse_CY_11,11,8.91,136,383,2.95,0.95,10/6/2022 15:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.25,0.51,0.74,0.85,0.82,0.67,0.49,0.34,0.27,0.26,0.29,0.33,0.37,0.4,0.41,0.41,0.42,0.44,0.47,0.51,0.56,0.62,0.68,0.73,0.76,0.8,0.83,0.89,0.98,1.12,1.32,1.56,1.82,2.08,2.32,2.54,2.74,2.92,3.1,3.28,3.43,3.57,3.72,3.91,4.2,4.6,5.09,5.56,5.83,5.74,5.14,4.05,2.65,1.27,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,mouse_CY_17,17,1.88,96.6,354,2.21,0.96,10/6/2022 14:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.64,1.15,1.55,1.69,1.56,1.23,0.87,0.6,0.48,0.48,0.54,0.62,0.68,0.7,0.68,0.65,0.62,0.61,0.62,0.65,0.69,0.74,0.78,0.81,0.82,0.81,0.79,0.81,0.88,1.04,1.28,1.6,1.94,2.28,2.57,2.81,3,3.17,3.31,3.44,3.55,3.64,3.7,3.75,3.83,3.96,4.14,4.29,4.33,4.15,3.69,2.95,2.04,1.13,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,mouse_CY_20,20,1.16,78.1,249,3.41,0.98,10/6/2022 15:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.93,1.65,2.19,2.37,2.16,1.69,1.16,0.75,0.54,0.52,0.59,0.69,0.77,0.79,0.78,0.74,0.7,0.69,0.7,0.74,0.8,0.86,0.9,0.92,0.92,0.89,0.86,0.87,0.95,1.13,1.4,1.74,2.1,2.41,2.63,2.76,2.83,2.9,3.02,3.24,3.58,4.01,4.5,4.96,5.32,5.45,5.22,4.56,3.49,2.17,0.94,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,mouse_CY_10,10,60.9,1330,2630,5.25,0.98,10/6/2022 15:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.11,0.12,0.12,0.1,0.08,0.08,0.08,0.09,0.1,0.1,0.09,0.09,0.08,0.08,0.08,0.08,0.09,0.09,0.11,0.13,0.16,0.2,0.24,0.29,0.33,0.37,0.41,0.47,0.54,0.65,0.77,0.92,1.08,1.24,1.4,1.56,1.71,1.84,1.94,2.02,2.08,2.14,2.23,2.39,2.59,2.8,2.92,2.86,2.54,1.96,1.22,0.53,0.1,0,0,0,0.39,1.67,3.73,6.07,8.04,9.08,8.9,7.55,5.35,2.76,0
354,mouse_CY_20,20,1.13,71.5,228,2.58,0.99,10/6/2022 15:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.96,1.7,2.26,2.45,2.24,1.75,1.2,0.78,0.57,0.55,0.63,0.73,0.81,0.84,0.82,0.78,0.74,0.72,0.74,0.78,0.84,0.9,0.95,0.97,0.96,0.93,0.91,0.93,1.02,1.21,1.5,1.85,2.2,2.5,2.71,2.82,2.89,2.97,3.14,3.43,3.86,4.36,4.87,5.28,5.46,5.31,4.76,3.81,2.58,1.33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
